E (meV)	LETLET77597_1.05meV_rings_0.35A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.45A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.55A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.6499999999999999A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.75A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.8499999999999999A-1	err	E (meV)	LETLET77597_1.05meV_rings_0.95A-1	err	E (meV)	LETLET77597_1.05meV_rings_1.0499999999999998A-1	err	E (meV)	LETLET77597_1.05meV_rings_1.15A-1	err	E (meV)	LETLET77597_1.05meV_rings_1.25A-1	err
0.09918808203	-0.05557626076	0.9791373184	0.09918808203	1.040135764	1.356772329	0.09918808203	1.511212114	1.728766752	0.09918808203	0.2629167636	1.50203554	0.09918808203	-0.7012045854	0.858086103	0.09918808203	2.265511569	2.187823052	0.09918808203	1.250874762	1.715797976	0.09918808203	1.579854502	1.789095938	0.09918808203	-0.2449726502	0.8711438526	0.09918808203	-0.449937783	0.9562546425
0.1041948479	1.976453862	2.212599628	0.1041948479	1.557965887	1.516927613	0.1041948479	1.956604096	2.129215569	0.1041948479	0.6918061963	1.792117846	0.1041948479	0.3637618816	1.523875451	0.1041948479	1.419412168	1.871635965	0.1041948479	4.098661428	2.580637438	0.1041948479	-1.079769415	0.05236702568	0.1041948479	-0.134534706	0.9351294472	0.1041948479	1.481262263	2.495440812
0.1092016138	4.635436183	2.993935512	0.1092016138	-0.2973074952	0.7550854516	0.1092016138	2.725024332	2.735819943	0.1092016138	3.569481133	2.704319313	0.1092016138	3.729451699	3.022324616	0.1092016138	-1.060322042	0.05871218771	0.1092016138	-0.944857243	0.05140221171	0.1092016138	0.01270377928	1.161274462	0.1092016138	0.1293404405	1.081145439	0.1092016138	1.890952672	2.175697432
0.1142083797	0.5419024286	1.651021113	0.1142083797	0.5797151599	1.163658639	0.1142083797	1.959121012	2.224337655	0.1142083797	2.316141218	2.414578613	0.1142083797	-0.8751512283	0.8494154229	0.1142083797	-1.070103459	0.05930240927	0.1142083797	1.642418853	1.835612184	0.1142083797	0.2509333128	1.294184723	0.1142083797	-0.02628711691	1.017623056	0.1142083797	2.813581059	2.64073048
0.1192151456	-0.4772662805	0.8459746801	0.1192151456	0.6289433251	1.212168926	0.1192151456	1.797098238	2.229746011	0.1192151456	-0.6018204931	0.9969194564	0.1192151456	3.199631711	2.89732841	0.1192151456	1.348610206	1.854905457	0.1192151456	-0.9574298517	0.05108609758	0.1192151456	-0.2461040959	1.031511379	0.1192151456	0.5389074331	1.354802786	0.1192151456	6.377910586	4.286193699
0.1242219114	-0.770157862	0.7620556207	0.1242219114	0.6086561836	1.200947938	0.1242219114	-0.5226032312	1.001624419	0.1242219114	-1.085424474	0.3771850653	0.1242219114	-0.1362695146	1.512433829	0.1242219114	2.181558847	2.16506501	0.1242219114	-0.9636503211	0.05139758893	0.1242219114	0.4280365955	1.380241191	0.1242219114	0.1668747695	1.151454163	0.1242219114	2.949091066	2.791751637
0.1292286773	0.151114991	1.347057603	0.1292286773	0.1788632055	1.050019003	0.1292286773	-0.2106431269	1.13411082	0.1292286773	4.544181559	3.043374702	0.1292286773	0.2426671004	1.493210891	0.1292286773	-0.3661518721	1.017392213	0.1292286773	0.3593682693	1.331929732	0.1292286773	-0.5170267972	0.8821991145	0.1292286773	-0.7185234185	0.6020831739	0.1292286773	4.408791669	3.98371985
0.1342354432	-1.23098779	0.05646189289	0.1342354432	-0.1340649125	0.9311497381	0.1342354432	-0.2978523443	1.077935179	0.1342354432	2.603132674	2.465344097	0.1342354432	-0.5673917855	1.029809008	0.1342354432	-0.4497621399	0.9674246541	0.1342354432	0.3639468481	1.345415524	0.1342354432	2.94292019	2.254952175	0.1342354432	-0.150824573	0.9870671969	0.1342354432	1.157003226	2.077256587
0.1392422091	-1.245066532	0.05700017627	0.1392422091	0.2825495393	1.053207545	0.1392422091	-0.6751371346	0.6548242195	0.1392422091	0.2822517694	1.564591021	0.1392422091	0.8027577247	1.818433172	0.1392422091	0.3007378788	1.433412325	0.1392422091	0.3574733344	1.348203405	0.1392422091	1.020365472	1.646381362	0.1392422091	0.3772721015	1.21437831	0.1392422091	0.7488617637	1.912517056
0.144248975	1.027095046	1.630059385	0.144248975	2.670476274	1.758404935	0.144248975	-0.3108937158	0.923085753	0.144248975	0.6655114143	1.766252074	0.144248975	-0.16870547	1.38984753	0.144248975	-0.4497395676	1.011238088	0.144248975	-1.001876695	0.0531810069	0.144248975	0.3965449664	1.393662449	0.144248975	0.9553484289	1.459076465	0.144248975	-0.1580955706	1.318394762
0.1492557409	-0.7880718663	0.7447931083	0.1492557409	1.266225017	1.387337259	0.1492557409	-0.8891308618	0.4938868935	0.1492557409	1.579317106	2.093178825	0.1492557409	-1.063901775	0.6548918077	0.1492557409	1.272855131	1.887231298	0.1492557409	-0.6369971667	0.7099059674	0.1492557409	-1.224814037	0.05761052345	0.1492557409	0.9226826089	1.434164224	0.1492557409	-0.9469851288	0.08325713368
0.1542625068	1.62020595	1.816370203	0.1542625068	-0.3980151515	0.7668419212	0.1542625068	0.1582560852	1.27800162	0.1542625068	1.607552945	2.154406318	0.1542625068	0.2251148871	1.625911627	0.1542625068	3.035038852	2.48188603	0.1542625068	1.200797105	1.717595923	0.1542625068	-1.176703387	0.2803397234	0.1542625068	-0.1373735016	0.9768757978	0.1542625068	-0.9589399397	0.08658932
0.1592692726	0.01912869231	1.357082131	0.1592692726	0.6027063362	1.25794004	0.1592692726	3.101243513	2.500187028	0.1592692726	1.766087827	2.170019242	0.1592692726	0.02204506139	1.422244217	0.1592692726	0.1957179287	1.427676497	0.1592692726	-1.038949349	0.05490277961	0.1592692726	-0.05609963283	1.223946841	0.1592692726	-1.123637913	0.0514356824	0.1592692726	2.585930122	3.645228061
0.1642760385	-0.1294884421	1.165582427	0.1642760385	1.243269322	1.417733693	0.1642760385	0.4633832689	1.538456402	0.1642760385	-0.9139607317	0.7620799062	0.1642760385	-0.1185822842	1.354857155	0.1642760385	5.593681798	3.422970378	0.1642760385	1.030861306	1.590179636	0.1642760385	0.4776317233	1.46073389	0.1642760385	-0.6965399695	0.6824715603	0.1642760385	-0.789866616	0.8558927001
0.1692828044	0.337586365	1.266762517	0.1692828044	-0.8977767669	0.4581130678	0.1692828044	0.322027539	1.444937142	0.1692828044	1.181325566	2.009742955	0.1692828044	-0.04611371542	1.493360925	0.1692828044	2.393550966	3.539784563	0.1692828044	-0.1496089162	1.105057803	0.1692828044	2.075625188	2.015312786	0.1692828044	0.6222664014	1.318945104	0.1692828044	-0.9725941383	0.09719956072
0.1742895703	-1.10205393	0.5139577242	0.1742895703	0.7370021344	1.34864591	0.1742895703	-1.132910129	0.06420465291	0.1742895703	1.026037136	1.92651219	0.1742895703	-0.9516175829	0.8320281329	0.1742895703	-0.3342570199	1.899031151	0.1742895703	1.635926372	1.906606231	0.1742895703	2.506349049	2.16109391	0.1742895703	-0.8832388762	0.5446991774	0.1742895703	-0.9664469581	0.1008477083
0.1792963362	-0.1278878395	1.240802531	0.1792963362	-0.6523258719	0.6798963889	0.1792963362	1.113267804	1.814275177	0.1792963362	1.306155634	2.105048651	0.1792963362	-1.367199826	0.07075561481	0.1792963362	0.1459809702	1.429504325	0.1792963362	-1.060118631	0.05679365569	0.1792963362	-0.2164457919	1.151864802	0.1792963362	-0.2234235984	0.9684918055	0.1792963362	-0.9643184328	0.105225509
0.1843031021	2.274650221	2.156763795	0.1843031021	1.229567261	1.425910193	0.1843031021	-0.6359240825	0.7975051174	0.1843031021	-0.2738052725	1.298330771	0.1843031021	-0.4647370076	1.174722933	0.1843031021	0.9232901291	1.780203272	0.1843031021	-0.4626738669	0.8710917303	0.1843031021	0.3944032296	1.436429859	0.1843031021	-0.2463186491	0.9664367762	0.1843031021	-0.9657523039	0.1101775719
0.1893098679	-1.113148196	0.4992145232	0.1893098679	0.4609816756	1.170234099	0.1893098679	1.002502247	1.848252855	0.1893098679	2.364484807	2.465405281	0.1893098679	1.4161919	2.060606764	0.1893098679	-0.1893333916	1.268283184	0.1893098679	0.1110827323	1.241644395	0.1893098679	-0.1210800119	1.218128822	0.1893098679	-0.2799023384	0.9441091012	0.1893098679	-0.9756054246	0.1156317457
0.1943166338	-0.949635231	0.6341875493	0.1943166338	0.1892953039	1.072242606	0.1943166338	3.271052469	2.760011042	0.1943166338	-0.9288952237	0.8445386005	0.1943166338	-0.913862094	0.868837932	0.1943166338	-0.9170209811	0.7887501395	0.1943166338	1.533404873	1.889933632	0.1943166338	0.9183517134	1.674038097	0.1943166338	0.0613637295	1.175680476	0.1943166338	-0.7430348066	1.084840244
0.1993233997	-1.366201214	0.2480133883	0.1993233997	1.299827796	1.42692819	0.1993233997	1.988779141	2.314467379	0.1993233997	0.7536689555	1.851093096	0.1993233997	-0.4005342493	1.250208068	0.1993233997	-0.8829195907	0.8389815218	0.1993233997	-0.1336528139	1.128994329	0.1993233997	1.30749017	1.837099669	0.1993233997	-0.3682608413	1.085115421	0.1993233997	-0.6272340469	1.380690614
0.2043301656	-0.1996830868	1.191862394	0.2043301656	0.3906417794	1.17510674	0.2043301656	-1.203448523	0.06850863069	0.2043301656	5.586974022	3.329819017	0.2043301656	-1.430515564	0.07415803841	0.2043301656	0.05439497703	1.453375372	0.2043301656	0.5670272305	1.526142829	0.2043301656	-1.249283011	0.450893991	0.2043301656	0.6721541129	1.357069886	0.2043301656	-1.002160915	0.1341424971
0.2093369315	0.6079598394	1.529404618	0.2093369315	0.4488194578	1.227617055	0.2093369315	2.89102649	2.558918331	0.2093369315	0.9963867929	2.074037008	0.2093369315	-1.443624915	0.0749387325	0.2093369315	3.008047906	2.551794164	0.2093369315	3.36879466	2.771539676	0.2093369315	0.02732837963	1.454326112	0.2093369315	-1.248355884	0.05640943944	0.2093369315	-1.016213938	0.1427208075
0.2143436974	0.5014290389	1.36832821	0.2143436974	0.544428946	1.327687113	0.2143436974	-1.22849747	0.07132915147	0.2143436974	0.2791115208	1.74135464	0.2143436974	-1.45580607	0.07562908466	0.2143436974	-0.3578771594	1.248747308	0.2143436974	0.3255061997	1.369132154	0.2143436974	-0.2212990899	1.199146522	0.2143436974	-1.249253923	0.05641089462	0.2143436974	-1.038129892	0.1538277061
0.2193504632	-0.501092388	1.008092949	0.2193504632	2.032084391	1.794855613	0.2193504632	0.6586370466	1.901436503	0.2193504632	0.09689033362	1.581189474	0.2193504632	-1.469281325	0.07633869839	0.2193504632	-1.331955741	0.419840047	0.2193504632	-0.06108135242	1.108664579	0.2193504632	0.03245413999	1.566243381	0.2193504632	1.236469499	1.828636602	0.2193504632	-1.063170872	0.1671520723
0.2243572291	-0.8626768782	0.7875098286	0.2243572291	1.007633537	1.436079708	0.2243572291	3.348605565	2.662444338	0.2243572291	2.348001166	2.473580393	0.2243572291	0.006879176005	1.493722523	0.2243572291	0.0007093094676	1.470339909	0.2243572291	-0.2480705223	1.130025711	0.2243572291	-1.13355705	0.7211196221	0.2243572291	-1.248735294	0.05624413766	0.2243572291	-1.109178646	0.184713718
0.229363995	-1.280758782	0.4993602688	0.229363995	0.8761655041	1.343540373	0.229363995	-1.267904814	0.07250083933	0.229363995	-0.6245380692	1.197892422	0.229363995	1.463933566	2.388595139	0.229363995	-1.486234787	0.07731680917	0.229363995	0.8198665043	1.660172114	0.229363995	0.06962047928	1.375781333	0.229363995	0.3309968029	1.243966314	0.229363995	-1.170856513	0.207439447
0.2343707609	-1.022272416	1.060502684	0.2343707609	-0.1002225296	1.032534098	0.2343707609	3.120502267	2.543289406	0.2343707609	-1.551990418	0.07909167591	0.2343707609	0.1855134997	1.830064164	0.2343707609	-0.7898081288	1.021904136	0.2343707609	1.138966391	1.787342968	0.2343707609	1.868215857	2.008127285	0.2343707609	-0.860983915	0.6396055763	0.2343707609	-1.238837846	0.2354208449
0.2393775268	-0.6924975984	1.179632759	0.2393775268	-1.326299202	0.05510601581	0.2393775268	-1.294513041	0.07404305986	0.2393775268	-0.8956247993	1.044215432	0.2393775268	-0.7980095711	1.069231256	0.2393775268	-0.8477073061	0.9929415726	0.2393775268	0.2357109011	1.657483307	0.2393775268	0.8517165464	1.714253777	0.2393775268	1.813616314	1.782244983	0.2393775268	-1.308093015	0.272182915
0.2443842927	-0.2628738846	1.116182786	0.2443842927	-0.6891467579	0.7413052798	0.2443842927	2.45853442	2.663898029	0.2443842927	0.9249313514	2.018070564	0.2443842927	-1.168955924	0.7655400664	0.2443842927	-0.4443356303	1.270430041	0.2443842927	2.106305581	2.368308504	0.2443842927	2.414541517	2.206505047	0.2443842927	-0.9267375226	0.6077402663	0.2443842927	-1.405629104	0.3265216309
0.2493910585	1.735207223	2.126670778	0.2493910585	1.753671649	1.5989036	0.2493910585	-0.8693932515	0.9272579488	0.2493910585	-1.62783407	0.08213615326	0.2493910585	1.011999908	2.099797639	0.2493910585	0.9211143043	1.906265629	0.2493910585	0.4327492323	1.562107394	0.2493910585	-1.210171349	0.5801059438	0.2493910585	0.4310414343	1.334044159	0.2493910585	-1.553863369	0.4112618797
0.2543978244	-1.425921835	0.4371269035	0.2543978244	0.8443974215	1.372052492	0.2543978244	1.832627472	2.257681174	0.2543978244	-1.65358759	0.08321114677	0.2543978244	-1.581419073	0.08198295647	0.2543978244	-0.5109451484	1.258811956	0.2543978244	1.402430115	1.902630575	0.2543978244	2.066757287	2.158032469	0.2543978244	-1.173447819	0.3555110863	0.2543978244	-1.773352613	0.5556908017
0.2594045903	-1.577130783	0.4303810494	0.2594045903	0.6870254928	1.509884409	0.2594045903	1.527266621	2.194108043	0.2594045903	-1.603665447	0.358862424	0.2594045903	-1.595723485	0.08264329629	0.2594045903	-1.608549818	0.08285190112	0.2594045903	3.475121351	2.522013523	0.2594045903	2.972077163	2.634756385	0.2594045903	-0.5388257383	0.8569429322	0.2594045903	-1.982063624	0.8410571494
0.2644113562	0.1361262821	1.894805418	0.2644113562	-0.5595969226	0.8757797367	0.2644113562	0.1852832663	1.586950683	0.2644113562	1.405906349	2.257246804	0.2644113562	-1.612062253	0.08361331008	0.2644113562	1.12939083	2.004217819	0.2644113562	-1.379954282	0.07168569759	0.2644113562	0.6992451082	1.606624509	0.2644113562	-1.355786932	0.06321543808	0.2644113562	-2.233911853	1.563935488
0.2694181221	-1.497737726	0.4323637523	0.2694181221	1.554241017	1.609603154	0.2694181221	-1.376099999	0.07922192432	0.2694181221	-1.422839168	0.7138824192	0.2694181221	1.770556496	2.369064321	0.2694181221	0.8780370061	1.927041093	0.2694181221	0.7020575758	2.103261682	0.2694181221	0.1258428933	1.392244207	0.2694181221	1.62767223	1.693557623	0.2694181221	-2.256178513	7.151106695
0.274424888	-0.9626530582	0.8658309299	0.274424888	-0.2477239483	1.083206319	0.274424888	-0.4512490289	1.080161739	0.274424888	2.682659176	2.660786242	0.274424888	0.07865029883	1.637605376	0.274424888	-1.680559125	0.08581789605	0.274424888	0.3066929971	1.58544026	0.274424888	2.157910836	2.17943641	0.274424888	-0.08001388573	1.131466272	0.274424888		
0.2794316538	-0.4561673442	1.174858348	0.2794316538	1.227419548	1.579043443	0.2794316538	2.744064167	2.440520293	0.2794316538	0.1975934562	1.783081614	0.2794316538	2.281595027	2.603303824	0.2794316538	-1.699742354	0.08683348876	0.2794316538	0.05495581036	1.462004621	0.2794316538	0.6856636167	1.630549056	0.2794316538	-1.408901334	0.1222649909	0.2794316538		
0.2844384197	1.227893329	2.227457267	0.2844384197	-0.7338146337	0.7972228783	0.2844384197	0.04530356653	1.472768099	0.2844384197	-1.429082227	0.7882447942	0.2844384197	4.013962655	3.347522964	0.2844384197	-0.8878938753	1.103075545	0.2844384197	1.304062179	2.004987601	0.2844384197	1.087658832	1.777276747	0.2844384197	0.5279690184	1.394304804	0.2844384197		
0.2894451856	-0.315312414	1.235643422	0.2894451856	1.265659395	1.511157236	0.2894451856	1.890639409	2.382150867	0.2894451856	0.01263705075	1.730865084	0.2894451856	0.3207276948	1.8306453	0.2894451856	0.3929856985	1.779431652	0.2894451856	0.4106338538	1.593602951	0.2894451856	0.03776133143	1.376621976	0.2894451856	-0.9758443665	0.71353798	0.2894451856		
0.2944519515	1.783545625	1.834377346	0.2944519515	-0.07769405149	1.214251265	0.2944519515	2.735594039	2.651902325	0.2944519515	2.064680234	2.515002697	0.2944519515	-0.1890924423	1.558190854	0.2944519515	-0.2780641796	1.463358539	0.2944519515	-0.00334093871	1.433121039	0.2944519515	0.8105899245	1.674740294	0.2944519515	-0.9412551114	0.759713214	0.2944519515		
0.2994587174	-0.9245776959	0.9983670213	0.2994587174	-0.7077009873	0.8439394923	0.2994587174	1.336301002	1.994316171	0.2994587174	-0.8656588646	1.284536256	0.2994587174	1.523653722	2.339261801	0.2994587174	-1.744558203	0.08987920579	0.2994587174	2.242893577	2.262546628	0.2994587174	1.294460625	1.853439593	0.2994587174	1.634439099	1.815561543	0.2994587174		
0.3044654833	0.3776211139	1.619857021	0.3044654833	-0.6685794085	0.8537954433	0.3044654833	-0.170727005	1.332152335	0.3044654833	-1.89578906	0.09351291694	0.3044654833	-0.1239838527	1.687005568	0.3044654833	0.08343149693	1.678780573	0.3044654833	1.688162682	2.106623091	0.3044654833	3.177792326	2.519434843	0.3044654833	-1.09703116	0.6789457348	0.3044654833		
0.3094722491	0.3602182686	1.562710703	0.3094722491	0.8858367499	1.445608023	0.3094722491	-1.520639381	0.08744321045	0.3094722491	1.420895437	2.364179609	0.3094722491	-1.777033696	0.334385908	0.3094722491	-0.485800068	1.357869396	0.3094722491	-0.1312368816	1.429914834	0.3094722491	-0.7047829749	1.041699967	0.3094722491	-0.1742458021	1.2737821	0.3094722491		
0.314479015	-0.7816634288	1.006062089	0.314479015	5.584320624	2.538695319	0.314479015	-0.2723850532	1.273299465	0.314479015	-0.3498792771	1.591452209	0.314479015	3.562238028	2.966253029	0.314479015	-0.9833967171	1.053246541	0.314479015	-0.3810323308	1.343182924	0.314479015	1.443285454	2.298876604	0.314479015	-1.545509036	0.07970590664	0.314479015		
0.3194857809	1.799034268	2.173555996	0.3194857809	2.393155499	1.861073701	0.3194857809	-1.565673025	0.08995633729	0.3194857809	-1.958859249	0.09708131123	0.3194857809	-1.91670093	0.09761185659	0.3194857809	-1.421729036	0.694267674	0.3194857809	3.153664977	2.557082649	0.3194857809	-0.119378744	1.616732876	0.3194857809	-0.4286303458	1.134081302	0.3194857809		
0.3244925468	2.426415248	2.506483311	0.3244925468	0.5114651921	1.518631337	0.3244925468	0.981481451	2.061802976	0.3244925468	-0.3700894211	1.611167409	0.3244925468	0.8334158459	2.073068368	0.3244925468	-0.2281864602	1.521854266	0.3244925468	0.9606844585	1.899870715	0.3244925468	0.07042181434	1.443221511	0.3244925468	-0.6244230526	1.057532635	0.3244925468		
0.3294993127	-0.6727863357	1.346335107	0.3294993127	-0.6412229772	0.9947740056	0.3294993127	-1.009820078	1.001087689	0.3294993127	-1.998727801	0.09867782229	0.3294993127	0.9526310195	2.132867368	0.3294993127	-1.775957707	0.09371384664	0.3294993127	-1.486998366	0.5941893013	0.3294993127	0.4555341657	1.681952564	0.3294993127	0.6670540791	1.632728047	0.3294993127		
0.3345060786	1.363364534	2.173407547	0.3345060786	1.059755316	1.63989956	0.3345060786	-1.637607474	0.09354694569	0.3345060786	-0.4218858634	1.600826404	0.3345060786	-1.579180071	0.8389095814	0.3345060786	-0.8958239997	1.14383685	0.3345060786	0.9817555244	1.953209079	0.3345060786	1.482132537	2.074968984	0.3345060786	1.181200434	2.068645593	0.3345060786		
0.3395128445	1.091458084	1.942435309	0.3395128445	0.7418544347	1.462718113	0.3395128445	2.626286294	3.051055195	0.3395128445	2.254090098	2.664921397	0.3395128445	-0.3514018176	1.702699073	0.3395128445	-0.4699214385	1.413177333	0.3395128445	-0.4463706397	1.370514085	0.3395128445	-0.20698502	1.655293485	0.3395128445	-0.197670947	1.521920958	0.3395128445		
0.3445196103	2.63813274	2.473220619	0.3445196103	-1.041923948	0.7653061706	0.3445196103	0.5550743205	1.907940894	0.3445196103	0.3037094744	1.960004938	0.3445196103	0.7808912525	2.166865122	0.3445196103	-1.114464548	1.041813806	0.3445196103	1.367536751	2.070083739	0.3445196103	0.4075907388	1.98396449	0.3445196103	-0.2833538628	1.4171037	0.3445196103		
0.3495263762	1.291598863	2.27640403	0.3495263762	-0.4989758021	1.035454325	0.3495263762	-0.5801287496	1.502233007	0.3495263762	-1.011504946	1.330550093	0.3495263762	0.1720429283	1.89345923	0.3495263762	2.171528381	2.47191181	0.3495263762	1.221954349	2.08130202	0.3495263762	2.088335022	2.331951065	0.3495263762	3.936692891	2.89257094	0.3495263762		
0.3545331421	-0.02462571612	1.428026023	0.3545331421	-1.018856283	0.8057019705	0.3545331421	1.543593454	2.211260348	0.3545331421	0.03912667973	1.878150688	0.3545331421	-0.01514295834	1.821706816	0.3545331421	0.3073961881	1.903029098	0.3545331421	1.316372202	2.12148156	0.3545331421	2.125904409	2.541585055	0.3545331421	0.2087866245	1.967055442	0.3545331421		
0.359539908	-1.111448999	1.058820172	0.359539908	-1.849373586	0.07509327476	0.359539908	-0.04839918429	1.679087359	0.359539908	-1.909113782	0.6672841032	0.359539908	2.917730574	2.813688374	0.359539908	-1.701705829	0.5568969629	0.359539908	-1.514513217	0.7366037816	0.359539908	-0.7083767194	1.171117299	0.359539908	2.140463852	2.800238519	0.359539908		
0.3645466739	0.5715231219	2.217777749	0.3645466739	-1.839923292	0.191435014	0.3645466739	1.003101549	2.135270514	0.3645466739	1.059562027	2.33101815	0.3645466739	-2.204676747	0.1085158754	0.3645466739	0.8276836095	2.008835634	0.3645466739	0.6388314944	1.809759429	0.3645466739	-0.9415323424	1.072983973	0.3645466739	0.3985702399	1.72758167	0.3645466739		
0.3695534398	2.36548821	2.474604252	0.3695534398	-1.144258312	0.786600246	0.3695534398	-0.4903138906	1.361937403	0.3695534398	0.8319868587	2.219374757	0.3695534398	-2.229493307	0.1097303766	0.3695534398	0.8718934103	2.064135543	0.3695534398	-1.977810549	0.09532272233	0.3695534398	0.117885937	1.528824334	0.3695534398	-1.73004548	0.1055997497	0.3695534398		
0.3745602056	4.965951562	3.129237657	0.3745602056	-1.24501515	0.7534592358	0.3745602056	-0.1299623995	1.677413941	0.3745602056	-1.142691386	1.469490462	0.3745602056	1.403620937	2.431537679	0.3745602056	-0.4229550272	1.548974659	0.3745602056	-0.8825177859	1.228570643	0.3745602056	0.2964523859	1.614936554	0.3745602056	-1.755123688	0.1088413119	0.3745602056		
0.3795669715	4.832388885	3.214310397	0.3795669715	-0.6019302292	1.062323534	0.3795669715	-1.870274931	0.1058391856	0.3795669715	3.462129994	3.073982173	0.3795669715	-0.4670152465	1.688601381	0.3795669715	-0.5416453265	1.491969892	0.3795669715	1.771726351	2.274111908	0.3795669715	1.183081343	1.916788737	0.3795669715	-1.782615841	0.1123712403	0.3795669715		
0.3845737374	0.9609523735	2.20729337	0.3845737374	-0.2713453782	1.183377437	0.3845737374	1.580707306	2.278602082	0.3845737374	-0.4537765597	1.78915356	0.3845737374	-1.15807075	1.386369693	0.3845737374	-0.04199419033	1.74770865	0.3845737374	-0.852734798	1.258018696	0.3845737374	-0.6899862683	1.274244129	0.3845737374	-0.6507474695	1.428089933	0.3845737374		
0.3895805033	1.747887859	2.597814842	0.3895805033	-0.4959144584	1.273729631	0.3895805033	3.103769745	2.762915485	0.3895805033	-1.832499344	0.9878018361	0.3895805033	0.9322258716	2.353254396	0.3895805033	0.4070462025	1.929765554	0.3895805033	-0.9216998163	1.25636689	0.3895805033	-1.02000095	1.092501262	0.3895805033	1.61869429	2.509584852	0.3895805033		
0.3945872692	3.096639086	3.090059852	0.3945872692	2.443843493	2.078691114	0.3945872692	7.88014275	4.196535402	0.3945872692	-1.646736974	1.121676775	0.3945872692	-0.1459116658	1.865652473	0.3945872692	-2.091813708	0.1090760893	0.3945872692	-1.58256612	0.891424764	0.3945872692	-1.606465561	0.7773580999	0.3945872692	-0.2316001254	1.723547837	0.3945872692		
0.3995940351	1.971405537	2.78509041	0.3995940351	1.230473253	1.690737438	0.3995940351	3.877643821	3.299004613	0.3995940351	2.229444721	2.760670435	0.3995940351	-0.7012378485	1.629834074	0.3995940351	-1.541917228	0.9240096564	0.3995940351	-1.404917393	1.303979959	0.3995940351	-0.08203151859	1.515912695	0.3995940351	-0.9503561975	1.306124969	0.3995940351		
0.4046008009	0.9466208429	2.348121632	0.4046008009	2.351458365	2.160299413	0.4046008009	-0.09942072589	1.68293879	0.4046008009	0.1132222786	2.067891229	0.4046008009	-1.946075921	0.8559337153	0.4046008009	-1.210519339	1.168137175	0.4046008009	0.03754449783	2.132783686	0.4046008009	-0.1228917598	1.508581515	0.4046008009	-1.913696203	0.133452908	0.4046008009		
0.4096075668	-1.505444215	1.06950068	0.4096075668	-0.8941197115	1.267921343	0.4096075668	3.288564618	3.245492858	0.4096075668	-0.9506972312	1.610557639	0.4096075668	0.2649054644	2.067821452	0.4096075668	-0.04977543695	1.790101471	0.4096075668	1.10428172	2.701604745	0.4096075668	-0.3648009161	1.427303495	0.4096075668	0.1431876583	2.080554902	0.4096075668		
0.4146143327	-0.3086966989	1.757532676	0.4146143327	-1.351170099	0.8470283663	0.4146143327	-0.394872565	1.613916954	0.4146143327	-0.8088494741	1.717042606	0.4146143327	-2.482393532	0.1204304165	0.4146143327	0.2001379942	1.850178531	0.4146143327	3.194334192	3.748858303	0.4146143327	-2.266913417	0.09914770271	0.4146143327	-1.937160193	0.143352138	0.4146143327		
0.4196210986	0.1802430008	2.381210799	0.4196210986	-1.039910892	1.192595403	0.4196210986	-0.8924861862	1.284831019	0.4196210986	-1.148536042	1.58103584	0.4196210986	0.5843689612	2.204003961	0.4196210986	0.6903317815	2.042853305	0.4196210986	1.406228609	2.270245056	0.4196210986	-1.243420915	1.069108748	0.4196210986	-1.93603959	0.1485842124	0.4196210986		
0.4246278645	1.052348604	2.311238913	0.4246278645	-1.45696649	0.8146609338	0.4246278645	1.491006428	2.472486492	0.4246278645	-1.148390965	1.667425045	0.4246278645	3.399998109	3.184299087	0.4246278645	-0.869125463	1.421732834	0.4246278645	-2.439497324	0.1127685308	0.4246278645	-0.7229433884	1.708366128	0.4246278645	-1.943613819	0.154340594	0.4246278645		
0.4296346304	0.3513940759	2.037979627	0.4296346304	-0.6909609739	1.206276859	0.4296346304	-0.7817801008	1.470662058	0.4296346304	-0.112265552	2.072689239	0.4296346304	2.52183625	2.854315472	0.4296346304	0.7747583056	2.093365084	0.4296346304	1.672023004	2.30370932	0.4296346304	-1.135468848	1.210030713	0.4296346304	-1.972427603	0.1611130251	0.4296346304		
0.4346413962	0.8129205353	2.048219233	0.4346413962	1.628351863	1.814321463	0.4346413962	-1.914138709	0.6869960655	0.4346413962	1.1332042	2.561739263	0.4346413962	-1.555407044	1.418365074	0.4346413962	-2.206175334	0.2880915874	0.4346413962	-1.84804468	0.9329777553	0.4346413962	-2.411082299	0.1041634162	0.4346413962	0.6130073739	2.62702508	0.4346413962		
0.4396481621	1.787067518	2.513291759	0.4396481621	-0.2787450951	1.32273749	0.4396481621	3.075997071	3.11410534	0.4396481621	0.2820966847	2.323700273	0.4396481621	-1.359416654	1.596348451	0.4396481621	2.976974576	2.770916269	0.4396481621	2.975292615	2.743464792	0.4396481621	-0.6750048939	1.391339979	0.4396481621	3.034158137	6.464327841	0.4396481621		
0.444654928	0.2766728034	1.982092903	0.444654928	2.68793521	2.43398641	0.444654928	1.786937916	2.645138409	0.444654928	0.4243073991	2.321814533	0.444654928	-2.779248103	0.131757702	0.444654928	1.430083075	2.355302293	0.444654928	-0.1777208607	1.813188881	0.444654928	0.6978411733	1.865722951	0.444654928	1.197256819	5.329622837	0.444654928		
